year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,10,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,74.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,72.00,0.00,0.00,0.00,0.00
2020,10,YX,Republic Airline,AUS,Austin  TX: Austin - Bergstrom International,102.00,15.00,2.93,0.61,10.47,0.00,1.00,0.00,1.00,496.00,122.00,20.00,307.00,0.00,47.00
2020,11,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,401.00,48.00,24.75,1.06,15.56,0.00,6.63,0.00,4.00,1958.00,949.00,133.00,507.00,0.00,369.00
2020,11,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,86.00,5.00,2.69,0.00,1.31,0.00,1.00,0.00,0.00,203.00,123.00,0.00,30.00,0.00,50.00
2020,11,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,122.00,13.00,4.41,0.00,8.59,0.00,0.00,0.00,0.00,510.00,203.00,0.00,307.00,0.00,0.00
2020,11,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,407.00,46.00,13.61,0.00,28.03,0.00,4.36,6.00,3.00,1986.00,757.00,0.00,1004.00,0.00,225.00
2020,11,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,54.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,141.00,0.00,0.00,141.00,0.00,0.00
2020,11,G4,Allegiant Air,AUS,Austin  TX: Austin - Bergstrom International,27.00,7.00,2.46,1.90,2.64,0.00,0.00,0.00,1.00,219.00,110.00,38.00,71.00,0.00,0.00
2020,11,MQ,Envoy Air,AUS,Austin  TX: Austin - Bergstrom International,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,11,NK,Spirit Air Lines,AUS,Austin  TX: Austin - Bergstrom International,118.00,7.00,0.60,0.00,6.40,0.00,0.00,1.00,3.00,214.00,12.00,0.00,202.00,0.00,0.00
2020,11,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,33.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,70.00
2020,11,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,299.00,25.00,8.42,0.00,9.03,0.00,7.56,0.00,3.00,1392.00,399.00,0.00,345.00,0.00,648.00
2020,11,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1050.00,65.00,34.67,0.78,18.12,0.00,11.43,3.00,7.00,3149.00,1434.00,25.00,1055.00,0.00,635.00
2020,11,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,63.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,265.00,265.00,0.00,0.00,0.00,0.00
2020,11,YX,Republic Airline,AUS,Austin  TX: Austin - Bergstrom International,73.00,9.00,1.61,0.00,6.39,0.00,1.00,0.00,0.00,247.00,42.00,0.00,177.00,0.00,28.00
2020,12,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,380.00,48.00,18.17,0.40,21.56,0.00,7.87,1.00,1.00,1881.00,675.00,10.00,755.00,0.00,441.00
2020,12,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,42.00,6.00,2.00,0.30,2.71,0.00,0.99,0.00,0.00,389.00,76.00,35.00,118.00,0.00,160.00
2020,12,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,122.00,23.00,10.15,1.89,8.69,0.00,2.28,1.00,0.00,1572.00,548.00,432.00,360.00,0.00,232.00
2020,12,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,406.00,98.00,29.20,0.38,61.56,0.00,6.86,1.00,1.00,5917.00,3385.00,45.00,2102.00,0.00,385.00
2020,12,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,52.00,4.00,2.60,0.00,0.40,0.00,1.00,0.00,0.00,157.00,85.00,0.00,17.00,0.00,55.00
2020,12,G4,Allegiant Air,AUS,Austin  TX: Austin - Bergstrom International,39.00,8.00,3.70,0.80,2.71,0.00,0.79,0.00,0.00,694.00,280.00,43.00,337.00,0.00,34.00
2020,12,MQ,Envoy Air,AUS,Austin  TX: Austin - Bergstrom International,12.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,61.00,0.00,0.00,61.00,0.00,0.00
2020,12,NK,Spirit Air Lines,AUS,Austin  TX: Austin - Bergstrom International,127.00,17.00,4.95,0.45,10.30,0.00,1.30,1.00,0.00,538.00,204.00,9.00,271.00,0.00,54.00
2020,12,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,109.00,18.00,13.00,2.00,1.00,0.00,2.00,1.00,0.00,815.00,511.00,148.00,17.00,0.00,139.00
2020,12,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,294.00,32.00,15.73,1.00,8.27,0.00,7.00,1.00,1.00,1720.00,706.00,26.00,323.00,0.00,665.00
2020,12,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,914.00,134.00,69.78,0.96,24.03,0.85,38.38,4.00,5.00,4885.00,2581.00,25.00,737.00,28.00,1514.00
2020,12,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,53.00,8.00,3.00,1.00,4.00,0.00,0.00,1.00,0.00,324.00,216.00,30.00,78.00,0.00,0.00
2020,12,YX,Republic Airline,AUS,Austin  TX: Austin - Bergstrom International,122.00,13.00,1.66,1.00,10.03,0.00,0.31,0.00,0.00,460.00,55.00,119.00,278.00,0.00,8.00
2010,5,CO,Continental Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,330.00,53.00,18.52,2.44,23.47,0.00,8.57,2.00,0.00,2597.00,892.00,134.00,1134.00,0.00,437.00
2010,5,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,119.00,21.00,5.30,0.24,6.01,0.00,9.45,1.00,0.00,1408.00,291.00,47.00,363.00,0.00,707.00
2010,5,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,92.00,17.00,3.88,0.00,4.98,0.00,8.14,1.00,1.00,1120.00,189.00,0.00,209.00,0.00,722.00
2010,5,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,201.00,35.00,13.44,1.00,10.38,0.00,10.18,0.00,0.00,1281.00,548.00,31.00,335.00,0.00,367.00
2010,5,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00
2010,5,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1418.00,302.00,119.09,4.33,32.04,0.29,146.26,3.00,1.00,15767.00,5177.00,726.00,1302.00,6.00,8556.00
2010,5,XE,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,43.00,2.00,0.00,1.66,0.34,0.00,0.00,0.00,0.00,187.00,0.00,168.00,19.00,0.00,0.00
2010,5,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,297.00,67.00,31.00,2.00,11.36,1.00,21.64,2.00,0.00,3354.00,1781.00,50.00,242.00,24.00,1257.00
2010,6,9E,Pinnacle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,68.00,13.00,5.55,0.00,5.53,0.00,1.92,1.00,1.00,433.00,180.00,0.00,172.00,0.00,81.00
2010,6,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,654.00,168.00,60.01,10.72,41.04,0.00,56.24,19.00,1.00,9991.00,3181.00,950.00,2205.00,0.00,3655.00
2010,6,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,86.00,9.00,2.60,0.00,3.35,0.00,3.05,1.00,0.00,427.00,202.00,0.00,90.00,0.00,135.00
2010,6,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,238.00,28.00,14.97,3.90,3.37,0.00,5.76,1.00,0.00,1789.00,814.00,221.00,228.00,0.00,526.00
2010,6,CO,Continental Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,330.00,57.00,16.08,1.43,27.76,2.57,9.16,0.00,2.00,2384.00,734.00,86.00,1061.00,57.00,446.00
2010,6,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,160.00,43.00,15.49,0.75,9.36,0.00,17.40,1.00,0.00,3060.00,1302.00,47.00,322.00,0.00,1389.00
2010,6,EV,Atlantic Southeast Airlines,AUS,Austin  TX: Austin - Bergstrom International,23.00,5.00,3.05,0.00,0.46,0.00,1.48,0.00,0.00,239.00,187.00,0.00,20.00,0.00,32.00
2010,6,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,90.00,23.00,3.71,0.11,7.85,0.00,11.33,0.00,0.00,1342.00,218.00,5.00,297.00,0.00,822.00
2010,6,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,224.00,50.00,22.10,1.40,8.79,0.00,17.71,2.00,1.00,3139.00,1323.00,88.00,561.00,0.00,1167.00
2010,6,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010,6,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1420.00,331.00,118.24,5.28,33.89,0.16,173.43,2.00,5.00,15169.00,4530.00,357.00,1347.00,4.00,8931.00
2010,6,XE,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,74.00,18.00,4.33,4.57,3.49,0.00,5.61,1.00,0.00,989.00,117.00,337.00,153.00,0.00,382.00
2010,6,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,255.00,59.00,35.00,1.00,6.14,0.00,16.86,0.00,3.00,3561.00,2066.00,36.00,215.00,0.00,1244.00
2010,7,9E,Pinnacle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,61.00,9.00,5.09,0.29,1.63,0.00,2.00,0.00,0.00,429.00,217.00,6.00,60.00,0.00,146.00
2010,7,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,699.00,172.00,59.34,12.48,46.99,0.00,53.19,9.00,1.00,8371.00,3047.00,567.00,1859.00,0.00,2898.00
2010,7,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,88.00,18.00,5.38,0.00,10.64,0.00,1.97,0.00,0.00,560.00,242.00,0.00,252.00,0.00,66.00
2010,7,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,244.00,41.00,20.83,0.00,10.85,0.00,9.31,1.00,0.00,3279.00,1930.00,0.00,596.00,0.00,753.00
2010,7,CO,Continental Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,333.00,79.00,24.16,9.35,30.56,0.82,14.11,2.00,1.00,3887.00,1061.00,472.00,1313.00,19.00,1022.00
2010,7,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,158.00,47.00,13.98,2.44,7.26,0.00,23.31,1.00,0.00,3346.00,895.00,261.00,496.00,0.00,1694.00
2010,7,EV,Atlantic Southeast Airlines,AUS,Austin  TX: Austin - Bergstrom International,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010,7,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,62.00,16.00,3.11,0.22,4.34,0.00,8.33,0.00,0.00,701.00,147.00,9.00,149.00,0.00,396.00
2010,7,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,289.00,75.00,24.02,2.46,19.30,1.00,28.22,1.00,1.00,3287.00,1044.00,93.00,590.00,20.00,1540.00
2010,7,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,68.00,51.00,0.00,17.00,0.00,0.00
2010,7,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1433.00,334.00,133.22,7.86,37.81,0.54,154.57,4.00,10.00,16206.00,5603.00,563.00,1639.00,75.00,8326.00
2010,7,XE,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,78.00,24.00,5.48,2.82,3.89,0.00,11.81,1.00,0.00,1086.00,207.00,55.00,122.00,0.00,702.00
2010,7,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,248.00,56.00,24.20,3.51,13.99,0.00,14.30,0.00,2.00,2890.00,1426.00,176.00,510.00,0.00,778.00
2010,8,9E,Pinnacle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,60.00,6.00,3.19,0.00,1.20,0.00,1.61,1.00,0.00,296.00,182.00,0.00,45.00,0.00,69.00
2010,8,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,708.00,149.00,70.62,2.62,20.86,0.00,54.90,5.00,1.00,8331.00,3508.00,186.00,811.00,0.00,3826.00
2010,8,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,89.00,10.00,3.19,0.00,5.81,0.00,1.00,0.00,0.00,416.00,197.00,0.00,149.00,0.00,70.00
2010,8,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,246.00,36.00,16.68,0.67,8.09,0.00,10.56,0.00,2.00,1958.00,948.00,36.00,284.00,0.00,690.00
2010,8,CO,Continental Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,321.00,32.00,12.46,0.38,11.54,0.93,6.69,0.00,0.00,1450.00,608.00,36.00,313.00,24.00,469.00
2010,8,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,171.00,32.00,11.68,1.08,9.50,0.00,9.74,1.00,0.00,1821.00,394.00,187.00,431.00,0.00,809.00
2010,8,EV,Atlantic Southeast Airlines,AUS,Austin  TX: Austin - Bergstrom International,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010,8,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,62.00,18.00,3.80,0.00,3.50,0.00,10.70,0.00,0.00,663.00,128.00,0.00,77.00,0.00,458.00
2010,8,OH,Comair Inc.,AUS,Austin  TX: Austin - Bergstrom International,15.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,158.00,158.00,0.00,0.00,0.00,0.00
2010,8,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,245.00,56.00,23.67,0.71,5.97,0.06,25.58,0.00,0.00,3116.00,1420.00,38.00,180.00,2.00,1476.00
2010,8,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,43.00,43.00,0.00,0.00,0.00,0.00
2010,8,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1423.00,256.00,103.20,6.00,26.32,0.72,119.77,0.00,1.00,10504.00,4224.00,330.00,849.00,20.00,5081.00
2010,8,XE,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,86.00,15.00,8.54,0.00,1.24,0.00,5.23,0.00,0.00,533.00,232.00,0.00,51.00,0.00,250.00
2018,1,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,58.00,10.00,4.84,0.00,4.16,0.00,1.00,1.00,0.00,469.00,317.00,0.00,107.00,0.00,45.00
2018,1,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1849.00,249.00,83.41,0.80,41.68,0.00,123.11,37.00,2.00,10668.00,3708.00,82.00,1156.00,0.00,5722.00
2018,1,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,91.00,10.00,3.77,1.00,2.23,0.00,3.00,3.00,0.00,1546.00,485.00,617.00,120.00,0.00,324.00
2018,1,YX,Republic Airline,AUS,Austin  TX: Austin - Bergstrom International,140.00,4.00,1.28,0.14,2.58,0.00,0.00,4.00,0.00,99.00,36.00,5.00,58.00,0.00,0.00
2018,1,9E,Endeavor Air Inc.,AUS,Austin  TX: Austin - Bergstrom International,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,795.00,96.00,42.99,4.17,25.79,0.00,23.05,16.00,2.00,5748.00,3075.00,224.00,1033.00,0.00,1416.00
2018,1,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,84.00,3.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,93.00,73.00,0.00,20.00,0.00,0.00
2018,1,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,186.00,55.00,23.77,1.89,13.70,0.32,15.32,7.00,0.00,4674.00,2204.00,275.00,560.00,41.00,1594.00
2018,1,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,545.00,68.00,26.32,10.72,13.47,0.00,17.49,12.00,0.00,5359.00,2152.00,1578.00,686.00,0.00,943.00
2018,1,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,163.00,41.00,8.70,0.00,17.57,0.00,14.73,0.00,0.00,2327.00,647.00,0.00,623.00,0.00,1057.00
2018,1,G4,Allegiant Air,AUS,Austin  TX: Austin - Bergstrom International,78.00,8.00,2.56,0.00,2.16,0.00,3.28,0.00,0.00,439.00,87.00,0.00,53.00,0.00,299.00
2018,2,OH,PSA Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,6.00,1.00,0.26,0.00,0.74,0.00,0.00,0.00,0.00,23.00,6.00,0.00,17.00,0.00,0.00
2018,2,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,217.00,41.00,12.33,0.69,13.72,0.00,14.26,2.00,2.00,3825.00,1172.00,160.00,770.00,0.00,1723.00
2018,2,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,444.00,40.00,11.37,4.36,11.85,0.00,12.42,1.00,1.00,2397.00,570.00,222.00,639.00,0.00,966.00
2018,2,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,52.00,7.00,2.41,0.00,2.53,0.00,2.06,0.00,0.00,337.00,126.00,0.00,108.00,0.00,103.00
2018,2,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1613.00,397.00,131.42,5.71,83.56,0.90,175.41,17.00,2.00,17580.00,5773.00,324.00,2856.00,28.00,8599.00
2018,2,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,97.00,17.00,5.00,1.00,6.00,0.00,5.00,1.00,0.00,1689.00,329.00,49.00,299.00,0.00,1012.00
2018,2,YX,Republic Airline,AUS,Austin  TX: Austin - Bergstrom International,124.00,11.00,3.96,0.00,4.00,0.00,3.04,2.00,0.00,370.00,152.00,0.00,84.00,0.00,134.00
2018,2,9E,Endeavor Air Inc.,AUS,Austin  TX: Austin - Bergstrom International,11.00,3.00,2.80,0.00,0.00,0.00,0.20,0.00,0.00,174.00,148.00,0.00,0.00,0.00,26.00
2018,2,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,729.00,132.00,56.16,7.54,36.21,0.00,32.09,11.00,2.00,6565.00,2547.00,429.00,1502.00,0.00,2087.00
2018,2,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,76.00,8.00,0.08,1.95,3.52,0.00,2.44,0.00,0.00,434.00,2.00,292.00,84.00,0.00,56.00
2018,2,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,168.00,38.00,13.21,0.00,14.23,0.00,10.55,1.00,1.00,1609.00,733.00,0.00,445.00,0.00,431.00
2018,2,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,515.00,63.00,19.01,1.21,22.16,0.00,20.62,0.00,2.00,3695.00,1371.00,52.00,814.00,0.00,1458.00
2018,2,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,147.00,35.00,10.74,0.03,15.31,0.00,8.92,2.00,0.00,1738.00,577.00,1.00,591.00,0.00,569.00
2018,2,G4,Allegiant Air,AUS,Austin  TX: Austin - Bergstrom International,82.00,15.00,3.81,0.00,6.84,0.00,4.35,0.00,0.00,836.00,237.00,0.00,239.00,0.00,360.00
2018,3,9E,Endeavor Air Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,10.00,3.83,0.00,5.86,0.00,0.31,0.00,1.00,436.00,287.00,0.00,136.00,0.00,13.00
2018,3,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,845.00,116.00,46.40,2.77,33.54,1.00,32.29,10.00,3.00,5458.00,2507.00,115.00,1145.00,15.00,1676.00
2018,3,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,84.00,5.00,0.00,0.00,4.26,0.00,0.74,0.00,0.00,153.00,0.00,0.00,103.00,0.00,50.00
2018,3,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,230.00,69.00,31.40,0.23,18.25,1.15,17.97,7.00,1.00,3966.00,2171.00,8.00,718.00,41.00,1028.00
2018,3,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,647.00,89.00,28.68,4.44,25.11,0.00,30.77,7.00,1.00,4172.00,1258.00,298.00,787.00,0.00,1829.00
2019,6,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,194.00,22.00,8.46,0.00,9.56,0.00,3.99,0.00,2.00,1322.00,505.00,0.00,380.00,0.00,437.00
2019,6,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,657.00,193.00,45.07,13.52,44.37,0.00,90.04,3.00,4.00,16344.00,4675.00,1260.00,2197.00,0.00,8212.00
2019,6,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,2105.00,438.00,126.98,16.45,114.62,3.12,176.84,31.00,25.00,25866.00,7338.00,1465.00,5331.00,66.00,11666.00
2019,6,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,102.00,34.00,13.00,3.00,7.00,0.00,11.00,1.00,1.00,3996.00,1769.00,879.00,222.00,0.00,1126.00
2019,6,YX,Republic Airline,AUS,Austin  TX: Austin - Bergstrom International,85.00,11.00,0.74,0.09,7.66,0.00,2.51,0.00,0.00,660.00,95.00,5.00,319.00,0.00,241.00
2019,7,9E,Endeavor Air Inc.,AUS,Austin  TX: Austin - Bergstrom International,46.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,81.00,0.00,0.00,0.00,0.00
2019,7,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,951.00,221.00,83.53,11.43,31.17,0.58,94.29,27.00,0.00,14153.00,4838.00,790.00,1700.00,42.00,6783.00
2019,7,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,182.00,41.00,15.32,0.00,16.25,0.00,9.44,0.00,0.00,2386.00,1093.00,0.00,531.00,0.00,762.00
2019,7,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,186.00,52.00,21.77,1.50,3.62,0.00,25.11,1.00,1.00,6062.00,2031.00,124.00,248.00,0.00,3659.00
2019,7,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,707.00,157.00,51.07,11.80,29.85,0.00,64.28,1.00,2.00,12367.00,3967.00,1333.00,2189.00,0.00,4878.00
2019,7,EV,ExpressJet Airlines LLC,AUS,Austin  TX: Austin - Bergstrom International,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,7,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,665.00,172.00,43.71,14.90,30.22,0.00,83.16,12.00,3.00,14751.00,3226.00,2026.00,1519.00,0.00,7980.00
2019,7,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,2192.00,344.00,111.67,9.73,40.10,1.66,180.84,19.00,0.00,19768.00,6616.00,550.00,1466.00,74.00,11062.00
2019,7,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,99.00,19.00,6.00,7.00,1.00,0.00,5.00,0.00,0.00,1775.00,599.00,694.00,28.00,0.00,454.00
2019,7,YX,Republic Airline,AUS,Austin  TX: Austin - Bergstrom International,93.00,10.00,2.00,0.48,4.85,0.00,2.67,0.00,0.00,550.00,70.00,25.00,147.00,0.00,308.00
2019,7,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,327.00,77.00,21.21,0.28,21.47,0.00,34.03,10.00,1.00,5158.00,1280.00,14.00,829.00,0.00,3035.00
2019,7,G4,Allegiant Air,AUS,Austin  TX: Austin - Bergstrom International,82.00,14.00,4.84,0.31,3.29,0.00,5.56,0.00,0.00,1039.00,288.00,21.00,94.00,0.00,636.00
2019,7,NK,Spirit Air Lines,AUS,Austin  TX: Austin - Bergstrom International,310.00,58.00,11.91,7.49,26.79,0.00,11.82,6.00,0.00,4087.00,718.00,421.00,1872.00,0.00,1076.00
2019,7,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,218.00,29.00,9.77,0.00,11.65,0.00,7.58,0.00,0.00,1062.00,342.00,0.00,282.00,0.00,438.00
2019,8,9E,Endeavor Air Inc.,AUS,Austin  TX: Austin - Bergstrom International,52.00,6.00,4.94,0.00,1.00,0.00,0.06,0.00,0.00,284.00,236.00,0.00,43.00,0.00,5.00
2019,8,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,977.00,225.00,84.32,9.96,43.00,0.20,87.52,17.00,1.00,14844.00,5902.00,676.00,1758.00,5.00,6503.00
2019,8,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,186.00,35.00,11.66,0.75,10.33,0.00,12.27,2.00,0.00,1769.00,592.00,30.00,361.00,0.00,786.00
2019,8,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,186.00,66.00,22.10,0.34,6.31,0.00,37.25,1.00,0.00,5481.00,1463.00,31.00,198.00,0.00,3789.00
2019,8,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,727.00,143.00,49.16,2.85,35.44,0.00,55.55,2.00,0.00,10123.00,4761.00,237.00,1809.00,0.00,3316.00
2019,8,EV,ExpressJet Airlines LLC,AUS,Austin  TX: Austin - Bergstrom International,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,47.00,0.00,0.00,0.00,0.00
2019,8,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,326.00,65.00,18.42,0.24,16.84,0.00,29.51,5.00,0.00,4868.00,1170.00,4.00,852.00,0.00,2842.00
2019,8,G4,Allegiant Air,AUS,Austin  TX: Austin - Bergstrom International,48.00,9.00,3.23,0.36,1.68,0.00,3.74,1.00,0.00,736.00,455.00,10.00,65.00,0.00,206.00
2019,8,NK,Spirit Air Lines,AUS,Austin  TX: Austin - Bergstrom International,310.00,54.00,13.17,5.70,22.34,0.50,12.29,2.00,0.00,5155.00,1878.00,481.00,1417.00,22.00,1357.00
